player_name,draft_year,pick_number,college,height_inches,weight_lbs,position,ppg,apg,rpg,spg,bpg,mpg,topg,fpg,fg_pct,three_pt_pct,ft_pct,efg_pct,two_pt_pct,ws,ws_40,ows,dws,ts_pct,tov_pct,ftr,three_pt_attempt_rate,college_seasons,one_and_done,recruit_rank,is_top_100_recruit,is_top_10_recruit,nba_seasons,nba_4yr_total_mp,nba_4yr_bpm,nba_4yr_vorp,nba_4yr_ws,career_ws48,meaningful_career,bpm_tier,minutes_tier,PosVORP
Svi Mykhailiuk,2018,47,Kansas,80,195,Guard,8.7,1.5,2.5,0.7,0.2,22.6,1.1,1.7,0.428,0.409,0.746,0.548,0.455,9.6,0.125,5.8,3.8,0.563,12.2,0.136,0.587,4,0,95,1,0,7,3745,-2.7,-0.7,2.6,0.039,1,Rotation,Rotation,0
Keita Bates-Diop,2018,48,Ohio State,79,190,Forward,11.7,1.1,5.7,0.6,1.2,24.8,1.2,1.4,0.472,0.352,0.776,0.537,0.534,12,0.177,6.6,5.4,0.567,10.7,0.274,0.351,4,0,29,1,0,6,2449,-2.33,-0.2,3.4,0.078,1,Rotation,Rotation,0
Chimezie Metu,2018,49,USC,83,215,Forward,12.3,1.2,6.3,0.7,1.6,27,1.7,2.5,0.533,0.302,0.692,0.54,0.545,10.4,0.147,6.1,4.3,0.573,13.8,0.438,0.046,3,0,35,1,0,6,2017,-2.36,-0.1,2.1,0.076,1,Rotation,Rotation,0
Alize Johnson,2018,50,Missouri State,81,201,Forward,14.9,2.4,11.1,0.5,0.3,30.7,2.3,2.3,0.457,0.325,0.716,0.511,0.523,9.3,0.184,5.8,3.5,0.551,14.4,0.41,0.334,2,0,101,0,0,5,538,-2.03,0,1.3,0.108,0,Rotation,Bust,0
Tony Carr,2018,51,Penn State,77,204,Guard,16.6,4.6,4.9,0.7,0.3,34.2,2.4,2,0.396,0.395,0.786,0.458,0.397,8.2,0.137,4.9,3.3,0.511,13.1,0.35,0.314,2,0,43,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Vince Edwards,2018,52,Purdue,79,220,Forward,11.9,2.9,5.6,0.5,0.5,28.7,1.7,2,0.473,0.392,0.82,0.543,0.518,17.8,0.18,11.3,6.5,0.581,14.4,0.281,0.355,4,0,101,0,0,1,16,-6.4,0,0,-0.014,0,Bust,Bust,0
Devon Hall,2018,53,Virginia,77,210,Guard,6.9,2.1,3.2,0.6,0.2,24,0.9,1.4,0.419,0.389,0.807,0.498,0.44,11.7,0.152,5.2,6.5,0.538,12.3,0.271,0.407,4,0,101,0,0,1,81,-6.7,-0.1,-0.2,-0.116,0,Bust,Bust,0
Shake Milton,2018,54,SMU,77,195,Guard,13.4,3.9,3.9,1.1,0.4,34.7,1.8,1.6,0.452,0.427,0.791,0.562,0.478,13.7,0.181,8.4,5.2,0.595,14,0.295,0.518,3,0,89,1,0,7,3713,-1.78,0.1,6.9,0.084,1,Rotation,Rotation,1
Ray Spalding,2018,56,Louisville,82,210,Forward,8.1,0.9,6.3,1,1.1,21.7,1.3,2.6,0.557,0.24,0.579,0.562,0.571,9.7,0.179,4.4,5.3,0.57,15.5,0.414,0.042,3,0,41,1,0,2,167,-6.2,-0.2,0.1,0.024,0,Bust,Bust,0
Kevin Hervey,2018,57,UT Arlington,81,225,Forward,15.61666667,1.883333333,7.833333333,0.9666666667,0.5333333333,27.5,2.15,1.783333333,0.453,0.335,0.728,0.527,0.545,14.1,0.177,7.5,6.6,0.547,12.6,0.288,0.439,4,0,101,1,0,3,530,-5.1,-0.3,-1,-0.085,0,Bust,Bust,0
Thomas Welsh,2018,58,UCLA,83,248,Center,9.027777778,0.7361111111,7.833333333,0.3194444444,0.9166666667,25.18055556,0.5277777778,2.388888889,0.538,0.37,0.797,0.564,0.566,13.6,0.165,8.6,5,0.582,7.7,0.175,0.114,4,0,101,1,0,3,340,1.2,0.2,1.1,0.162,0,Starter+,Bust,1
George King,2018,59,Colorado,76,195,Guard,9.940298507,0.6865671642,5.507462687,0.3880597015,0.3731343284,23.88059701,1.567164179,1.746268657,0.434,0.429,0.725,0.536,0.438,8.9,0.124,5.1,3.8,0.564,14.6,0.308,0.451,4,0,101,0,0,2,25,-17.2,-0.1,-0.1,-0.225,0,Bust,Bust,0
Kostas Antetokounmpo,2018,60,Dayton,81,225,Forward,5.1875,0.375,2.5625,0.1875,0.6875,13.3125,1.125,1.6875,0.609,0.2,0.565,0.62,0.659,0.7,0.062,0.2,0.5,0.575,22.9,0.634,0.149,1,1,101,0,0,4,174,-9.89,-0.3,-0.4,-0.098,0,Bust,Bust,0
Zion Williamson,2019,1,Duke,79,285,Forward,22.6,2.1,8.9,2.1,1.8,30,2.4,2.1,0.68,0.338,0.64,0.708,0.747,8.3,0.335,5.5,2.8,0.702,12.8,0.467,0.163,1,1,4,1,1,5,3650,5.122849315,6.6,14.3,0.172,1,Starter+,Rotation,1
Ja Morant,2019,2,Murray State,75,175,Guard,18.7,8.2,6.1,1.4,0.6,35.3,3.8,1.7,0.485,0.343,0.81,0.536,0.545,13.7,0.239,9.4,4.3,0.597,19.7,0.501,0.298,2,0,101,0,0,6,7964,2.82,9.7,19.7,0.113,1,Starter+,Starter+,1
RJ Barrett,2019,3,Duke,79,202,Forward,22.6,4.3,7.6,0.9,0.4,35.3,3.2,1.8,0.454,0.308,0.665,0.506,0.529,6.5,0.194,3.8,2.7,0.532,13.2,0.319,0.338,1,1,1,1,1,6,9107,-2.4,-1,8.1,0.056,1,Rotation,Starter+,0
De'Andre Hunter,2019,4,Virginia,79,225,Guard,12.4,1.6,4.4,0.6,0.5,26.6,1.2,1.9,0.509,0.419,0.773,0.564,0.541,11,0.234,6.8,4.2,0.606,10.2,0.42,0.264,3,0,74,1,0,6,6399,-3.41,-2.4,5.4,0.058,1,Bust,Starter+,0
Darius Garland,2019,5,Vanderbilt,74,175,Guard,16.2,2.6,3.8,0.8,0.4,27.8,3,1.4,0.537,0.478,0.75,0.639,0.581,0.5,0.148,0.4,0.1,0.657,19.6,0.296,0.426,1,1,15,1,0,6,8491,-0.19,3.7,13.8,0.094,1,Rotation,Starter+,1
Jarrett Culver,2019,6,Texas Tech,77,195,Guard,14.9,2.8,5.6,1.3,0.6,29.5,2.1,2,0.459,0.341,0.687,0.518,0.522,11,0.199,5.3,5.8,0.548,13.6,0.363,0.351,2,0,101,0,0,4,2480,-4.52,-1.7,-0.1,-0.001,1,Bust,Rotation,0
Coby White,2019,7,UNC,77,185,Guard,16.1,4.1,3.5,1.1,0.3,28.5,2.7,1.9,0.423,0.353,0.8,0.516,0.5,4.1,0.165,2.4,1.7,0.556,15.5,0.293,0.523,1,1,27,1,0,6,7235,-2.06,-0.1,8.8,0.069,1,Rotation,Starter+,0
Jaxson Hayes,2019,8,Texas,83,220,Forward,10,0.3,5,0.6,2.2,23.3,0.9,3.3,0.728,0,0.74,0.728,0.728,4.3,0.23,2.8,1.5,0.739,11.8,0.592,0,1,1,101,0,0,6,4052,-0.05,2,14,0.165,1,Rotation,Starter+,1
Rui Hachimura,2019,9,Gonzaga,80,230,Forward,12.1,0.8,4.4,0.6,0.5,19.7,1.2,1.6,0.579,0.316,0.746,0.594,0.607,12.4,0.246,7.8,4.6,0.629,10.9,0.474,0.095,3,0,101,0,0,6,5650,-2.61,-0.9,7.1,0.079,1,Rotation,Starter+,0
Cam Reddish,2019,10,Duke,80,218,Forward,13.5,1.9,3.7,1.6,0.6,29.7,2.7,2.4,0.356,0.333,0.772,0.459,0.394,3,0.113,0.8,2.2,0.499,16.5,0.264,0.618,1,1,2,1,1,6,4303,-3.16,-1.3,1.9,0.027,1,Bust,Starter+,0
Cameron Johnson,2019,11,UNC,81,210,Forward,11.2,1.8,4.1,0.8,0.3,25.4,1,1.8,0.457,0.405,0.817,0.571,0.523,13.9,0.162,9.9,4,0.601,9.9,0.242,0.565,5,0,101,0,0,6,5611,1.399126715,4.9,14.4,0.119,1,Starter+,Starter+,1
P.J. Washington,2019,12,Kentucky,80,228,Forward,12.9,1.7,6.6,0.8,1,28.3,1.9,2.6,0.521,0.384,0.632,0.551,0.547,9.1,0.179,5.3,3.8,0.577,14.8,0.619,0.159,2,0,14,1,0,6,7861,-1,2.1,10.7,0.058,1,Rotation,Starter+,1
Tyler Herro,2019,13,Kentucky,77,195,Guard,14,2.5,4.5,1.1,0.3,32.6,1.6,1.3,0.462,0.355,0.935,0.536,0.538,5.4,0.181,3.3,2.1,0.58,11.8,0.231,0.419,1,1,35,1,0,6,7631,-0.21,3.5,10.6,0.084,1,Rotation,Starter+,1
Romeo Langford,2019,14,Indiana,78,215,Guard,16.5,2.3,5.4,0.8,0.8,34.1,2.1,1.9,0.448,0.272,0.722,0.491,0.53,4,0.148,2.4,1.6,0.542,12.2,0.491,0.316,1,1,5,1,1,4,2268,-3.41,-0.9,2,0.043,1,Bust,Rotation,0
Chuma Okeke,2019,16,Auburn,80,230,Forward,9.9,1.5,6.3,1.3,1,25.5,1.3,1.9,0.481,0.389,0.703,0.564,0.55,8.5,0.184,5,3.5,0.584,13.3,0.269,0.424,2,0,48,1,0,5,3400,-0.7950588235,1,4.2,0.06,1,Rotation,Rotation,1
Nickeil Alexander-Walker,2019,17,Virginia Tech,77,205,Guard,13.5,2.7,4,1.4,0.5,29.9,2.2,1.9,0.464,0.383,0.763,0.549,0.529,7.9,0.159,4.3,3.6,0.582,16.1,0.306,0.448,2,0,33,1,0,6,3948,-2.3,-0.3,1.7,0.071,1,Rotation,Rotation,0
Matisse Thybulle,2019,20,Washington,77,195,Guard,9.2,2,3.1,2.5,1.4,29.4,1.9,2.8,0.429,0.358,0.782,0.522,0.507,11.1,0.112,4.4,6.7,0.55,18.2,0.21,0.52,4,0,101,0,0,6,5470,0.75,3.8,10.9,0.095,1,Starter+,Starter+,1
Brandon Clarke,2019,21,Gonzaga,80,215,Forward,14.5,1.9,7.7,1,2.4,27.8,1.5,2.2,0.639,0.25,0.618,0.652,0.649,16.4,0.241,10.4,6,0.643,11.6,0.429,0.026,3,0,101,0,0,6,5051,2.79,6.3,20,0.184,1,Starter+,Starter+,1
Grant Williams,2019,22,Tennessee,79,236,Forward,15.7,2.1,6.5,0.9,1.5,28.9,2.1,3.2,0.516,0.291,0.758,0.53,0.54,15.7,0.209,10.2,5.5,0.591,13.7,0.621,0.097,3,0,101,0,0,6,6101,-1.64,0.6,12.2,0.088,1,Rotation,Starter+,1
Ty Jerome,2019,24,Virginia,77,195,Guard,9.6,3.7,3,1.2,0,26.4,1.4,1.9,0.435,0.392,0.788,0.534,0.479,13.7,0.198,7,6.7,0.558,13.8,0.181,0.508,3,0,46,1,0,6,2733,-1.56,0.4,3.9,0.121,1,Rotation,Rotation,1
Nassir Little,2019,25,UNC,78,220,Forward,9.8,0.7,4.6,0.5,0.5,18.2,1.3,1.6,0.478,0.269,0.77,0.504,0.527,2.7,0.163,1.4,1.2,0.549,13,0.365,0.19,1,1,3,1,1,5,3277,-2.5,-0.4,4.1,0.061,1,Rotation,Rotation,0
Dylan Windler,2019,26,Belmont,80,200,Forward,13.2,2,7.8,1,0.8,29.4,1.6,2.4,0.541,0.406,0.761,0.64,0.669,18.8,0.2,11.8,6.9,0.663,14.2,0.34,0.487,4,0,101,0,0,4,982,-1.614460285,0,1.6,0.072,0,Rotation,Bust,0
Mfiondu Kabengele,2019,27,Florida State,82,250,Forward,10.3,0.3,5.3,0.5,1.2,18.3,1.2,2.4,0.498,0.374,0.724,0.532,0.526,7,0.214,4.2,2.8,0.58,11.6,0.558,0.182,2,0,101,0,0,3,380,-3.6,-0.2,0.4,0.055,0,Bust,Bust,0
Jordan Poole,2019,28,Michigan,77,195,Guard,9.4,1.4,2.2,0.8,0.2,22.7,1.1,1.5,0.434,0.37,0.831,0.54,0.519,6.9,0.162,3.1,3.7,0.576,11.8,0.261,0.572,2,0,99,1,0,6,7003,-1.61,0.7,9.9,0.045,1,Rotation,Starter+,1
Keldon Johnson,2019,29,Kentucky,78,211,Guard,13.5,1.6,5.9,0.8,0.2,30.7,1.6,2.2,0.461,0.381,0.703,0.521,0.498,4.9,0.171,2.9,2,0.558,11.8,0.416,0.316,1,1,12,1,0,6,6724,-1.131276026,1.5,10.6,0.088,1,Rotation,Starter+,1
Kevin Porter Jr.,2019,30,USC,78,218,Guard,9.5,1.4,4,0.8,0.5,22.1,1.9,2.1,0.471,0.412,0.522,0.561,0.517,1.2,0.1,0.5,0.7,0.559,17.9,0.293,0.433,1,1,28,1,0,5,5928,-1.547722672,0.7,4,0.05,1,Rotation,Starter+,1
Nic Claxton,2019,31,Georgia,83,220,Forward,8.4,1,6.2,0.6,1.9,23,0.6,1.9,0.457,0.302,0.611,0.49,0.5,4.8,0.12,2.3,2.5,0.526,14.8,0.649,0.217,2,0,101,0,0,6,4026,1.9,4,15.1,0.15,1,Starter+,Starter+,1
KZ Okpala,2019,32,Stanford,81,215,Forward,13.8,1.9,4.8,1,0.5,30.8,2.7,2.8,0.439,0.331,0.674,0.474,0.468,3.8,0.095,1.6,2.2,0.52,16.8,0.505,0.211,2,0,41,1,0,4,965,-4.75,-0.8,1,0.05,0,Bust,Bust,0
Carsen Edwards,2019,33,Purdue,73,200,Guard,17.8,2.5,3.4,1.2,0.2,29.4,2.2,1.9,0.412,0.368,0.817,0.504,0.455,13.6,0.171,8.4,5.1,0.547,12.1,0.295,0.496,3,0,101,0,0,3,706,-5.1,-0.5,0.3,0.019,0,Bust,Bust,0
Bruno Fernando,2019,34,Maryland,82,240,Forward,12,1.4,8.7,0.5,1.6,26.4,2.3,2.8,0.595,0.308,0.763,0.599,0.603,8.3,0.197,4.5,3.8,0.638,19.7,0.493,0.027,2,0,93,1,0,6,1496,-3.49,-0.6,2,0.079,0,Bust,Rotation,0
Cody Martin,2019,36,Nevada,79,205,Forward,9.7,3.6,4.6,1.3,0.8,28.9,1.6,2.3,0.501,0.325,0.689,0.529,0.539,13.2,0.15,7.7,5.5,0.558,16,0.365,0.178,4,0,70,1,0,6,3752,-1.37,0.6,6.1,0.059,1,Rotation,Rotation,1
Daniel Gafford,2019,38,Arkansas,83,233,Forward,14.3,0.7,7.4,0.7,2.1,25.5,1.7,3,0.635,0,0.562,0.635,0.635,8.3,0.194,5.2,3.1,0.626,12.9,0.595,0,2,0,36,1,0,6,4448,1.09,3.4,17.5,0.195,1,Starter+,Starter+,1
Justin James,2019,40,Wyoming,79,190,Forward,15.7,2.6,5.4,0.9,0.5,28.1,2.5,2.2,0.442,0.337,0.731,0.493,0.487,10.7,0.116,5.8,4.9,0.542,14.7,0.454,0.3,4,0,101,0,0,2,542,-3.1,-0.2,0.3,0.024,0,Bust,Bust,0
Eric Paschall,2019,41,Villanova,80,255,Forward,12.3,1.5,5.1,0.7,0.5,29.6,1.9,2.3,0.468,0.331,0.765,0.535,0.562,14.2,0.14,8.7,5.4,0.574,15.3,0.352,0.407,4,0,101,0,0,3,3086,-2.2,-0.1,5,0.078,1,Rotation,Rotation,0
Admiral Schofield,2019,42,Tennessee,78,241,Guard,11.9,1.3,5.3,0.7,0.4,24.9,1.4,2.6,0.458,0.387,0.763,0.53,0.501,12.2,0.149,6.9,5.3,0.556,11.8,0.222,0.373,4,0,101,0,0,4,1288,-4.55318323,-0.8,1.2,0.043,0,Bust,Rotation,0
Jaylen Nowell,2019,43,Washington,76,200,Guard,16.1,2.9,4.6,1.2,0.3,33.5,2.7,2.5,0.476,0.396,0.789,0.527,0.504,8.1,0.138,4.8,3.3,0.563,16,0.279,0.257,2,0,66,1,0,6,3137,-1.61,0.2,4.9,0.064,1,Rotation,Rotation,1
Isaiah Roby,2019,45,Nebraska,80,230,Forward,8.1,1.5,5.5,0.8,1.6,23.9,1.6,2.8,0.476,0.336,0.702,0.518,0.523,7.8,0.134,3.4,4.4,0.555,17.9,0.429,0.248,3,0,101,0,0,4,2858,-2.27,-0.2,4.1,0.068,1,Rotation,Rotation,0
Talen Horton-Tucker,2019,46,Iowa State,76,233,Guard,11.8,2.3,4.9,1.3,0.7,27.2,1.7,2.3,0.406,0.308,0.625,0.47,0.475,2.7,0.114,1,1.7,0.488,12.4,0.23,0.416,1,1,50,1,0,6,4209,-2.1,0,4.1,0.049,1,Rotation,Starter+,0
Ignas Brazdeikis,2019,47,Michigan,79,215,Forward,14.8,0.8,5.4,0.7,0.5,29.6,1.2,2.1,0.462,0.392,0.773,0.531,0.5,5.5,0.201,2.8,2.7,0.573,8.8,0.369,0.351,1,1,74,1,0,3,838,-4.9,-0.6,0.4,0.024,0,Bust,Bust,0
Terance Mann,2019,48,Florida State,79,215,Guard,9.4,1.9,5.1,0.8,0.2,25.9,1.4,2,0.552,0.327,0.67,0.581,0.601,14.3,0.158,9.1,5.2,0.602,14.8,0.421,0.18,4,0,101,0,0,6,5814,-0.44,2.2,14.3,0.105,1,Rotation,Starter+,1
Quinndary Weatherspoon,2019,49,Mississippi State,76,205,Guard,15.4,2.4,5.2,1.5,0.4,31.2,2.3,2.3,0.48,0.368,0.788,0.544,0.539,16.8,0.165,10.6,6.2,0.585,15.1,0.356,0.345,4,0,98,1,0,3,272,-5.5,-0.2,0.2,0.03,0,Bust,Bust,0
Jarrell Brantley,2019,50,College of Charleston,79,255,Forward,15.6,1.7,7.9,1.2,0.7,31.6,2.6,2.9,0.487,0.353,0.768,0.527,0.526,16.3,0.167,8.3,7.9,0.57,15.7,0.379,0.223,4,0,101,0,0,3,273,0,0.1,0.6,0.108,0,Starter+,Bust,1
Tremont Waters,2019,51,LSU,71,175,Guard,15.6,5.9,3.1,2.5,0.1,32.7,3.2,2.1,0.423,0.34,0.807,0.503,0.496,8.2,0.152,5.4,2.8,0.551,18.4,0.341,0.468,2,0,38,1,0,3,407,-3,-0.1,0.1,0.012,0,Rotation,Bust,0
Jalen McDaniels,2019,52,San Diego State,82,195,Forward,13.2,1.5,7.9,1,0.5,27.9,1.8,2.6,0.504,0.298,0.758,0.525,0.538,8.4,0.18,4.4,4,0.565,13.1,0.358,0.14,2,0,101,0,0,6,4005,-2.48,-0.6,6.1,0.056,1,Rotation,Starter+,0
Justin Wright-Foreman,2019,53,Hofstra,74,190,Guard,18.6,2.1,2.9,0.7,0.2,28.1,1.7,1.6,0.483,0.386,0.811,0.565,0.555,15.8,0.181,13.8,2,0.601,9.9,0.3,0.424,4,0,101,0,0,1,45,-9,-0.1,0,-0.008,0,Bust,Bust,0
Marial Shayok,2019,54,Iowa State,78,198,Guard,8.9,1.3,2.7,0.7,0.2,20.7,1.3,1.5,0.47,0.381,0.787,0.535,0.516,10.5,0.147,5.3,5.2,0.565,14,0.243,0.342,4,0,101,0,0,1,28,-13,-0.1,-0.1,-0.13,0,Bust,Bust,0
Kyle Guy,2019,55,Virginia,74,175,Guard,12.5,1.6,3,0.7,0,29.1,1.1,1.1,0.433,0.425,0.806,0.552,0.444,13.7,0.177,7.5,6.2,0.572,9.1,0.158,0.555,3,0,32,1,0,3,431,-4.9,-0.3,0.1,0.006,0,Bust,Bust,0
Jaylen Hands,2019,56,UCLA,75,180,Guard,12.1,4.4,3.8,1.2,0.2,28.3,2.5,1.4,0.409,0.373,0.762,0.495,0.44,5,0.109,3.1,1.9,0.533,18.3,0.298,0.46,2,0,22,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Jordan Bone,2019,57,Tennessee,75,180,Guard,9.7,4.2,2.4,0.7,0.1,26.1,1.6,1.2,0.424,0.353,0.817,0.481,0.458,8,0.129,5,3,0.519,14.5,0.233,0.323,3,0,101,0,0,2,249,-5.9,-0.2,0.1,0.01,0,Bust,Bust,0
Miye Oni,2019,58,Yale,78,210,Guard,15,3.3,6.2,0.9,1,31.7,2.6,2.8,0.428,0.356,0.777,0.51,0.49,8.8,0.128,4.7,4.2,0.547,15.7,0.286,0.465,3,0,101,0,0,3,672,-2.5,-0.1,1,0.07,0,Rotation,Bust,0
Dewan Hernandez,2019,59,Miami (FL),83,235,Forward,8.6,0.3,4.9,0.5,0.9,21.6,1.2,1.9,0.56,0,0.675,0.56,0.567,5.2,0.149,2.3,5.2,0.583,13.5,0.385,0.013,2,0,27,1,0,1,28,-9.6,-0.1,0,0.043,0,Bust,Bust,0
Anthony Edwards,2020,1,Georgia,77,225,Guard,19.1,2.8,5.2,1.3,0.6,33,2.7,2.2,0.402,0.294,0.772,0.473,0.504,3.6,0.136,2.5,1.1,0.52,12.9,0.339,0.485,1,1,4,1,1,5,10392,0.97,7.7,16.4,0.099,1,Starter+,Starter+,1
Patrick Williams,2020,4,Florida State,80,225,Forward,9.2,1,4,1,1,22.5,1.7,1.6,0.459,0.32,0.838,0.498,0.503,2.5,0.154,1.2,1.3,0.553,17.1,0.357,0.242,1,1,29,1,0,5,5902,-1.88,0.1,8.1,0.047,1,Rotation,Starter+,1
Isaac Okoro,2020,5,Auburn,78,225,Forward,12.9,2,4.4,0.9,0.9,31.5,2,2.7,0.514,0.286,0.672,0.556,0.607,3.4,0.156,2.3,1.1,0.587,15.2,0.551,0.288,1,1,36,1,0,5,7693,-2.21,-0.5,13.5,0.083,1,Rotation,Starter+,0
Onyeka Okongwu,2020,6,USC,81,245,Forward,16.2,1.1,8.6,1.2,2.7,30.6,2,2.7,0.616,0.25,0.72,0.618,0.621,5.4,0.251,3.2,2.1,0.645,13.7,0.504,0.014,1,1,19,1,0,5,4847,0.18,2.6,17.7,0.162,1,Starter+,Starter+,1
Obi Toppin,2020,8,Dayton,81,220,Forward,17.1,2,6.6,0.8,1,29,2,1.9,0.647,0.417,0.706,0.679,0.688,11.6,0.251,7.8,3.9,0.687,14.1,0.331,0.149,2,0,101,0,0,5,4693,0.86,3.3,12.3,0.125,1,Starter+,Starter+,1
Jalen Smith,2020,10,Maryland,82,225,Forward,13.5,0.8,8.6,0.6,1.8,28.9,1.5,2.2,0.516,0.323,0.709,0.558,0.584,9.9,0.215,6.1,3.9,0.59,11.4,0.437,0.26,2,0,16,1,0,5,3407,-0.4658643968,1.3,9.2,0.129,1,Rotation,Rotation,1
Devin Vassell,2020,11,Florida State,78,180,Guard,8.4,1.1,3.2,1,0.6,19.3,0.6,1.4,0.475,0.417,0.72,0.559,0.514,6.3,0.208,3.9,2.4,0.579,7.1,0.225,0.407,2,0,101,0,0,5,6419,-0.32,2.6,9.6,0.076,1,Rotation,Starter+,1
Tyrese Haliburton,2020,12,Iowa State,77,175,Guard,10.1,4.7,4.4,1.9,0.8,34.6,1.6,1.3,0.509,0.426,0.775,0.631,0.621,8.1,0.164,5.4,2.7,0.645,16.7,0.173,0.577,2,0,101,0,0,5,8548,4.49,14,27.1,0.164,1,Starter+,Starter+,1
Kira Lewis Jr.,2020,13,Alabama,75,165,Guard,15.9,4,3.6,1.3,0.4,34.5,2.8,2.2,0.447,0.362,0.793,0.515,0.498,7.1,0.127,4.9,2.3,0.555,16.5,0.303,0.374,2,0,101,0,0,4,1745,-3.46,-0.7,1.4,0.036,0,Bust,Rotation,0
Aaron Nesmith,2020,14,Vanderbilt,78,213,Forward,14.7,1.3,5.3,0.9,0.7,31,1.6,3,0.442,0.825,0.561,0.485,0.41,5,0.14,3.6,1.4,0.598,11.7,0.288,0.585,2,0,63,1,0,5,5054,-2.19,-0.1,7.6,0.071,1,Rotation,Starter+,0
Cole Anthony,2020,15,UNC,75,190,Guard,18.5,4,5.7,1.3,0.3,34.9,3.5,2.9,0.38,0.348,0.75,0.451,0.402,2.1,0.108,1.2,0.9,0.501,15.9,0.371,0.409,1,1,3,1,1,5,6701,-0.67,2.3,8.9,0.06,1,Rotation,Starter+,1
Isaiah Stewart,2020,16,Washington,81,250,Guard,17,0.8,8.8,0.5,2.1,32.2,2.2,2.6,0.57,0.25,0.774,0.577,0.59,5.7,0.222,3.7,2,0.629,14.1,0.591,0.059,1,1,2,1,1,5,6108,-2.27,-0.4,11.1,0.105,1,Rotation,Starter+,0
Josh Green,2020,18,Arizona,78,210,Guard,12,2.6,4.6,1.5,0.4,30.9,1.6,2.4,0.424,0.361,0.78,0.476,0.449,3.8,0.166,2,1.9,0.528,12.6,0.378,0.288,1,1,13,1,0,5,4528,-2.296400177,-0.4,7.7,0.073,1,Rotation,Starter+,0
Saddiq Bey,2020,19,Villanova,80,216,Forward,11.9,1.8,4.9,0.8,0.4,31.6,1.1,2.3,0.469,0.418,0.728,0.575,0.522,8.5,0.161,5.9,2.6,0.594,10,0.225,0.506,2,0,101,0,0,4,8804,-0.6946842344,2.9,14.7,0.087,1,Rotation,Starter+,1
Precious Achiuwa,2020,20,Memphis,81,225,Forward,15.8,1,10.8,1.1,1.9,30.4,2.8,2.4,0.493,0.325,0.599,0.511,0.514,4.4,0.187,1.5,2.9,0.534,16,0.507,0.108,1,1,14,1,0,5,5226,-2.37,-0.5,9.4,0.088,1,Rotation,Starter+,0
Tyrese Maxey,2020,21,Kentucky,75,198,Guard,14,3.2,4.3,0.9,0.4,34.5,2.2,2.4,0.427,0.292,0.833,0.474,0.492,3.6,0.134,2.1,1.5,0.531,14.1,0.342,0.322,1,1,10,1,1,5,8227,1.16,6.6,22.7,0.132,1,Starter+,Starter+,1
Zeke Nnaji,2020,22,Arizona,83,240,Forward,16.1,0.8,8.6,0.7,0.9,30.7,2.2,2.4,0.57,0.294,0.76,0.578,0.586,5.6,0.229,3.5,2.1,0.63,14.6,0.637,0.054,1,1,38,1,0,5,2399,-2.93,-0.5,5.5,0.1,1,Rotation,Rotation,0
Immanuel Quickley,2020,25,Kentucky,75,188,Guard,10.1,1.5,2.9,0.6,0.1,25,1.2,1.7,0.403,0.397,0.895,0.499,0.409,6.7,0.16,4.3,2.4,0.578,12.2,0.459,0.484,2,0,23,1,0,5,7374,1.09,5.7,18.8,0.126,1,Starter+,Starter+,1
Payton Pritchard,2020,26,Oregon,74,190,Guard,13.5,4.6,3.8,1.5,0,33.7,2,2.2,0.437,0.379,0.8,0.533,0.495,20.8,0.171,13.6,7.2,0.569,14.6,0.279,0.505,4,0,45,1,0,5,4737,0.12,2.6,12.3,0.145,1,Starter+,Starter+,1
Udoka Azubuike,2020,27,Kansas,84,270,Center,12.3,0.7,7.9,0.5,2,23.4,2,2.8,0.746,0,0.416,0.746,0.746,11.1,0.219,6.2,4.9,0.686,18.1,0.501,0,4,0,33,1,0,4,724,-1.47,0.1,1.9,0.133,0,Rotation,Bust,1
Jaden McDaniels,2020,28,Washington,81,200,Forward,13,2.1,5.8,0.8,1.4,31.1,3.2,3.3,0.405,0.339,0.763,0.469,0.445,2.3,0.096,0.6,1.7,0.515,20.4,0.339,0.378,1,1,7,1,1,5,7835,-2.41,-0.8,11.6,0.088,1,Rotation,Starter+,0
Malachi Flynn,2020,29,San Diego State,73,185,Guard,14.4,4.1,3.6,1.3,0.1,33.3,2,1.8,0.42,0.363,0.833,0.518,0.488,11.3,0.144,8,3.3,0.559,13.4,0.273,0.543,3,0,101,0,0,5,3032,-2.63,-0.4,2.8,0.045,1,Rotation,Rotation,0
Desmond Bane,2020,30,TCU,78,215,Guard,12.7,2.4,4.7,0.9,0.4,30.3,1.6,2.2,0.495,0.433,0.804,0.589,0.542,16.8,0.157,11.2,5.6,0.611,13.1,0.203,0.432,4,0,101,0,0,5,7069,2.18,7.4,19,0.132,1,Starter+,Starter+,1
Tyrell Terry,2020,31,Stanford,73,160,Guard,14.6,3.2,4.5,1.4,0.1,32.6,2.6,2.1,0.441,0.408,0.891,0.535,0.47,4.5,0.179,2.3,2.3,0.589,17.5,0.33,0.456,1,1,88,1,0,2,59,-4.8,0,0,-0.035,0,Bust,Bust,0
